분과,중단원,아티클,문항 번호,난이도,퀴즈 유형,문제,정답 1,정답 2,보기 1,보기 2,보기 3,보기 4,보기 5,보기 6,예문,정답해설
,,,2,하,OX,우리가 들이쉬는 산소는 지구가 만들어질 때부터 대기에 흔하게 있던 기체이다.,X,,O,X,,,,,-,"산소는 원래 지구 대기에 흔한 기체가 아니었어요. 산소를 내놓는 광합성이 먼저 등장했고, 약 24억 년 전부터 대기 중 산소가 본격적으로 늘어나기 시작했지요. 그 변화의 중심에는 사이아노박테리아, 즉 남세균의 광합성이 있었어요."
,,,3,중,사지선다 (단수),"앙투안 라부아지에는 피에르시몽 라플라스와 함께 얼음 열량계 안에 기니피그를 넣고, 동물이 내놓는 열과 이산화 탄소를 측정했습니다. 이 실험이 보여 준 것은 무엇인가요?",3,,동물의 몸에서 나는 열은 근육이 서로 마찰하면서 생긴다.,호흡은 열을 내지 않는다는 점에서 연소와 뚜렷이 구별된다.,호흡은 숯이 타는 일처럼 산소가 관여하는 산화 반응이다.,호흡과 연소는 반응이 일어나는 모든 단계가 서로 같다.,,,-,앙투안 라부아지에와 피에르시몽 라플라스는 동물이 내놓는 열과 이산화 탄소를 재어 숯이 타는 과정과 비교했어요. 두 과정 모두 산소가 관여하는 산화 반응으로 유기물에 저장된 화학 에너지가 방출된다는 점에서 닮았지요. 다만 호흡과 연소가 완전히 같은 반응이라는 뜻은 아니에요.
,,,4,중-상,순서배열,다음 문장은 숨을 들이쉴 때 몸에서 일어나는 변화를 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,폐 안의 공기 압력이 바깥 공기의 압력보다 낮아진다.,가로막이 수축해 내려가고 갈비사이근이 갈비뼈를 들어 올린다.,압력이 낮아진 폐 안쪽으로 바깥 공기가 저절로 밀려 들어온다.,가슴 안의 공간이 이전보다 넓어진다.,,,-,폐에는 스스로 부풀어 오를 근육이 없어요. 가로막과 갈비사이근이 가슴 안을 넓혀 주면 폐 안의 압력이 바깥보다 낮아지지요. 공기는 그 압력 차이를 따라 저절로 밀려 들어와요.
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,허파꽈리,,,,,,,,"폐로 들어온 공기는 굵은 기관에서 점점 가는 기관지로 갈라져 내려간다. 그 끝에서 공기가 닿는, 지름이 약 0.2밀리미터인 작은 공기주머니를 ____(이)라고 한다.","허파꽈리는 지름이 약 0.2밀리미터인 작은 공기주머니예요. 개수가 3억에서 5억 개에 이르고, 표면을 모두 펼치면 약 70제곱미터로 추정돼요. 산소를 받아들이는 일이 결국 넓이의 문제라서 폐가 이런 구조를 갖추게 되었어요."
,,,6,중,사지선다 (복수),일산화 탄소가 사람에게 위험한 이유로 옳은 것을 모두 고르세요.,2,4,일산화 탄소는 적혈구의 수를 빠르게 줄여 빈혈을 일으킨다.,일산화 탄소는 산소보다 수백 배 강하게 헤모글로빈에 달라붙는다.,불완전 연소가 일어난 공간에서는 공기 중 산소가 완전히 사라진다.,헤모글로빈에 일산화 탄소가 붙으면 산소가 함께 결합하지 못한다.,,,-,헤모글로빈은 폐에서 산소를 잘 붙들고 산소가 부족한 조직에서 쉽게 놓아 주는 성질을 가졌어요. 그런데 일산화 탄소는 산소보다 수백 배 강하게 달라붙어 산소가 결합할 자리를 먼저 차지해요. 불완전 연소가 일어난 공간에서 사람이 소리 없이 위험해지는 주된 이유가 여기에 있어요.
,,,7,중-상,순서배열,다음 문장은 운동할 때 호흡이 달라지는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,가-다-나-라,,근육이 활발하게 움직이면서 이산화 탄소를 평소보다 많이 내놓는다.,뇌의 호흡중추가 늘어난 이산화 탄소를 감지한다.,몸속 이산화 탄소의 양이 평소보다 늘어난다.,평소보다 깊고 빠른 호흡이 일어난다.,,,-,"보통 호흡을 조절하는 가장 중요한 자극은 산소 부족이 아니라 이산화 탄소의 증가예요. 운동을 하면 근육이 이산화 탄소를 더 많이 내놓고, 뇌의 호흡중추가 그 변화를 감지하지요. 그래서 따로 애쓰지 않아도 숨이 깊고 빨라져요."
생명,7-10) 인체,D. 배설,1,하,인라인,다음은 콩팥에서 소변이 만들어지는 과정을 설명한 것입니다. 빈칸에 알맞은 말을 고르세요.,2,1,삼투/여과/분비,재흡수/분비/확산,,,,,"사구체에서 혈압에 밀려 혈장의 일부가 보먼주머니로 빠져나가는데, 이를 [1](이)라고 한다. 이렇게 생긴 액체는 하루 약 180리터에 이르지만 실제 소변은 약 1.5리터뿐이다. 대부분이 세뇨관에서 [2]되어 혈액으로 돌아가기 때문이다.","혈압에 밀려 혈장의 일부가 보먼주머니로 빠져나가는 것이 여과예요. 이렇게 만들어진 액체는 하루 약 180리터나 되지만, 세뇨관에서 대부분이 재흡수되어 실제 소변은 약 1.5리터에 그쳐요. 콩팥은 필요한 것만 골라 거르지 않고, 많이 걸러 놓은 뒤 필요한 것을 되찾아 오는 방식으로 혈액의 조성을 조절해요."
,,,2,하,OX,"세뇨관에서 포도당이 모두 혈액으로 되돌아가므로, 혈당이 아무리 높아도 소변에서 당이 검출되는 일은 없다.",X,,O,X,,,,,-,포도당을 되돌려 보내는 능력에는 한계가 있어요. 개인차는 있지만 혈당이 대략 180밀리그램/데시리터 안팎을 넘으면 미처 되돌아가지 못한 포도당이 소변으로 빠져나올 수 있어요. 당뇨라는 이름도 소변에서 당이 검출되는 이 현상에서 왔어요.
,,,3,중,사지선다 (단수),세뇨관에서 U자 모양으로 굽은 구간을 헨레고리라고 합니다. 헨레고리가 맡은 역할은 무엇인가요?,3,,혈액 속 암모니아를 독성이 낮은 물질로 바꾸어 내보낸다.,혈구와 큰 단백질까지 혈관 밖으로 걸러 내보낸다.,콩팥 속질에 농도 차를 만들어 소변을 진하게 농축할 수 있게 한다.,혈압으로 혈장을 보먼주머니 쪽으로 밀어내는 일을 한다.,,,-,헨레고리는 세뇨관이 U자로 굽은 구간이에요. 이 구조가 콩팥 속질에 농도 차를 만들어 주어요. 덕분에 몸에 물이 모자랄 때 소변을 체액보다 진하게 농축해 물을 아낄 수 있어요.
,,,4,중-상,순서배열,다음 문장은 몸속에서 생긴 질소 노폐물이 소변으로 나가기까지의 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,다-가-라-나,,간이 암모니아를 물에 잘 녹는 요소로 바꾼다.,세뇨관을 지나는 동안 혈액으로 되돌아가지 않은 요소가 소변에 남는다.,세포가 단백질을 분해하는 과정에서 질소가 암모니아 형태로 생성된다.,콩팥의 사구체에서 혈액 속 요소가 보먼주머니로 빠져나간다.,,,-,"단백질에서 떨어져 나온 질소는 먼저 독성이 강한 암모니아가 돼요. 사람의 간은 이를 독성이 훨씬 낮고 물에 잘 녹는 요소로 바꾸고, 콩팥은 혈액에서 그 요소를 걸러 소변으로 내보내요. 물에 잘 녹는 형태로 바뀌어야 혈액에서 걸러 낼 수 있다는 점이 핵심이에요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,네프론,,,,,,,,"한쪽 콩팥에는 사구체와 보먼주머니, 세뇨관이 하나로 이어진 구조가 약 100만 개 들어 있다. 콩팥에서 소변을 만들어 내는 이 기본 단위를 ___(이)라고 한다.","네프론은 콩팥이 일을 해내는 기본 단위예요. 한쪽 콩팥에 약 100만 개가 있고, 모세혈관이 뭉친 사구체와 이를 감싼 보먼주머니, 길게 이어지는 세뇨관으로 이루어져요. 한번 심하게 손상되어 사라진 네프론은 새로 만들어져 보충되지 않아요."
,,,6,중,사지선다 (복수),"콩팥이 몸속 물과 이온, 혈액 상태를 조절하는 방식으로 옳은 것을 모두 고르세요.",2,4,세뇨관을 지나는 동안 물과 나트륨은 거의 혈액으로 되돌아가지 않는다.,혈액량이나 혈압이 떨어지면 레닌이 분비되어 나트륨을 더 많이 되돌려 보낸다.,혈액의 산소 공급이 부족하면 골수의 적혈구 생성을 억제하는 호르몬을 내보낸다.,수소 이온의 배출을 조절해 폐와 함께 혈액의 산-염기 균형을 유지한다.,,,-,"콩팥은 노폐물을 내보내기만 하는 기관이 아니에요. 혈압이 떨어지면 레닌을 분비해 나트륨을 더 되돌려 보내고, 수소 이온의 배출을 조절해 폐와 함께 산-염기 균형을 맞춰요. 산소 공급이 부족할 때는 에리트로포이에틴을 내보내 적혈구 생성을 촉진하기도 해요."
,,,7,중-상,순서배열,다음 문장은 땀을 많이 흘린 날 소변이 줄어드는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,나-라-가-다,,집합관에서 물이 더 많이 혈액으로 되돌아간다.,땀을 많이 흘려 몸속 수분이 부족해진다.,몸 밖으로 나가는 소변의 양이 줄고 농도가 진해진다.,항이뇨 호르몬의 분비가 늘어난다.,,,-,"몸속 수분이 부족해지면 항이뇨 호르몬의 분비가 늘어나요. 이 호르몬은 집합관에서 물을 더 많이 되돌려 보내게 해요. 그래서 소변은 양이 줄고 색이 진해지는데, 땀을 많이 흘린 날과 물을 많이 마신 날 소변이 달라지는 이유가 바로 이 조절이에요."
생명,7-10) 인체,E. 면역,1,하,인라인,다음은 우리 몸을 지키는 두 가지 방어를 설명한 것입니다. 빈칸에 알맞은 말을 고르세요.,3,2,후천면역/수동면역/선천면역,능동면역/후천면역/수동면역,,,,,태어날 때부터 갖추어져 있고 병원체의 공통된 특징에 빠르게 반응하는 방어를 [1](이)라고 한다. 이 방어를 뚫고 들어온 상대를 더 정확히 구별해야 할 때는 [2]이(가) 작동한다.,"선천면역은 태어날 때부터 갖추어져 있어서 병원체의 공통된 특징에 빠르게 반응해요. 피부와 점막 같은 장벽, 라이소자임, 식세포작용이 모두 여기에 들어가요. 이 방어를 뚫고 들어온 상대를 더 정확히 구별해야 할 때는 후천면역이 나서죠."
,,,2,하,OX,"태아가 태반을 통해 어머니의 항체를 전달받는 것은, 몸이 스스로 항체와 기억세포를 만드는 능동면역에 해당한다.",X,,O,X,,,,,-,다른 개체가 만든 항체를 받아 바로 보호를 얻는 것은 수동면역이에요. 태반을 통해 받는 어머니의 항체나 모유에 든 항체가 여기에 해당하죠. 기억세포를 직접 만드는 과정이 아니라서 보호 효과가 오래 지속되지는 않아요.
,,,3,중,사지선다 (단수),"사람이 만들어 낼 수 있는 항체는 수십억 가지 이상으로 추정되지만, 단백질을 암호화하는 유전자는 약 2만 개뿐입니다. 이 차이를 설명하는 내용으로 알맞은 것을 고르세요.",4,,항체 하나마다 그에 맞는 완성된 유전자가 따로 존재한다.,항원이 들어올 때마다 그에 맞는 유전자가 새로 생성된다.,형질세포로 분화할 때 유전자 전체가 여러 배로 복제된다.,B림프구가 성숙할 때 유전정보 조각 일부를 골라 이어 붙인다.,,,-,"항체마다 완성된 유전자가 하나씩 있어야 한다면 수십억 개의 유전자가 필요하겠죠. 도네가와 스스무는 B림프구가 성숙할 때 유전정보의 여러 조각 가운데 일부를 골라 새롭게 이어 붙인다는 단서를 밝혔어요. 여기에 다른 다양화 과정까지 더해져, 제한된 유전정보로 막대한 종류의 항체를 만들어 내요."
,,,4,중-상,순서배열,다음 문장은 상처 부위에 염증 반응이 나타나는 과정입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,신호물질이 상처 부위의 혈관을 넓힌다.,병원체가 피부와 점막 장벽을 뚫고 몸 안으로 들어온다.,상처 부위로 면역세포가 모여들면서 그곳이 붉어지고 부어오른다.,병원체를 감지한 면역세포에서 여러 신호물질이 분비된다.,,,-,"피부와 점막은 병원체를 막는 물리적 장벽이에요. 이 장벽이 뚫려야 면역세포가 병원체를 감지하고 신호물질을 내보낼 수 있죠. 신호물질이 혈관을 넓혀 면역세포를 끌어들이는데, 상처 부위가 붉어지고 붓고 따뜻해지는 염증 반응이 바로 그 결과예요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,집단면역,,,,,,,,"어떤 지역에서 면역을 가진 사람이 충분히 많아지면 병원체가 퍼질 기회가 줄어든다. 그래서 면역을 갖지 못한 사람도 간접적인 보호를 받게 되는데, 이를 ____(이)라고 한다.",면역을 가진 사람이 많아질수록 병원체가 옮겨 다닐 길이 줄어들어요. 그래서 백신을 맞지 못한 사람도 간접적인 보호를 받게 되죠. 필요한 면역 수준은 병원체와 백신의 특성에 따라 달라져요.
,,,6,중,사지선다 (복수),면역의 핵심은 공격해야 할 대상과 지켜야 할 대상을 구별하는 데 있습니다. 다음 중 그 구별이 어긋난 경우를 모두 고르세요.,1,4,꽃가루의 단백질에 과도하게 반응해 알레르기가 나타난다.,위산이 음식과 함께 삼킨 미생물의 상당수를 죽인다.,가슴샘에서 자기 성분에 강하게 반응하는 T림프구가 제거된다.,면역계가 자기 조직을 공격해 류마티스 관절염이 생긴다.,,,-,알레르기는 꽃가루처럼 해롭지 않은 대상에 지나치게 반응한 경우예요. 류마티스 관절염은 면역계가 자기 조직을 공격해 생기는 자가면역질환이고요. 위산의 살균과 가슴샘에서의 T림프구 선별은 면역계가 제대로 작동하는 모습이에요.
,,,7,중-상,순서배열,다음 문장은 백신을 맞은 뒤 면역의 기억이 만들어지고 작동하는 과정입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-라-가-나,,증식한 림프구 가운데 일부가 기억세포로 남는다.,처음 만났던 항원이 다시 들어오면 기억세포가 더 빠르고 강한 반응을 일으킨다.,백신으로 병원체의 항원을 몸에 들여보낸다.,항원을 인식한 림프구가 여러 날에 걸쳐 증식한다.,,,-,"백신은 실제 질병의 위험은 줄이면서 항원을 미리 만나게 해 줘요. 처음 만난 항원에 대한 반응은 며칠에서 일주일 이상 걸리는데, 그 과정에서 일부 림프구가 기억세포로 남죠. 같은 항원을 다시 만나면 이 세포들이 더 빠르고 강한 반응을 일으키는데, 이것이 2차 면역반응이에요."
생명,7-10) 인체,F. 신경,1,하,인라인,다음은 뉴런에서 전기 신호가 생성되는 과정을 설명한 것입니다. 빈칸에 알맞은 말을 고르세요.,2,1,도약전도/휴지막전위/반사궁,활동전위/시냅스틈/말이집,,,,,"안정된 뉴런의 세포막은 안쪽의 전위가 바깥쪽보다 낮게 유지되는데, 이 상태를 [1](이)라고 한다. 자극으로 막전위가 문턱값에 이르면 짧고 빠른 전압 변화가 일어나는데, 이를 [2](이)라고 한다.","안정된 뉴런의 세포막 안쪽은 바깥쪽보다 전위가 보통 약 70밀리볼트 낮아요. 이 상태가 휴지막전위이고, 자극으로 막전위가 문턱값에 이르면 짧은 전압 변화인 활동전위가 일어나요. 나트륨 이온이 들어와 막전위가 빠르게 올라가고, 이어 칼륨 이온이 빠져나가며 다시 낮아져요."
,,,2,하,OX,소뇌는 대뇌보다 크기가 작아서 뇌 전체 신경세포 가운데 소뇌가 차지하는 비율도 매우 낮다.,X,,O,X,,,,,-,"소뇌는 크기가 작지만 뇌 전체 신경세포의 약 80퍼센트가 소뇌에 모여 있어요. 부피와 신경세포 수가 나란히 가지는 않는다는 뜻이죠. 소뇌는 자세와 균형, 운동 조절과 학습에 관여해요."
,,,3,중,사지선다 (단수),많은 축삭돌기는 말이집에 싸여 있습니다. 이런 축삭돌기에서 신호가 빠르게 전도되는 이유로 알맞은 것을 고르세요.,4,,말이집이 축삭돌기의 지름을 넓혀 이온이 더 많이 드나들기 때문이다.,말이집이 신경전달물질을 직접 만들어 신호를 밀어 주기 때문이다.,신호가 전선 속 전기처럼 축삭돌기를 처음부터 끝까지 흘러가기 때문이다.,활동전위가 랑비에결절에서 다음 결절로 이어지며 전도되기 때문이다.,,,-,"말이집에 싸인 축삭돌기에서 활동전위는 랑비에결절에서 다음 결절로 이어지며 전도돼요. 이것을 도약전도라고 하고, 덕분에 신호가 훨씬 빠르게 전달돼요. 말이집이 손상되는 다발성 경화증에서 감각과 운동에 이상이 나타날 수 있는 것도 이 때문이에요."
,,,4,중-상,순서배열,다음 문장은 화학 시냅스에서 한 뉴런의 신호가 다음 세포로 전달되는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,신경전달물질이 시냅스틈 건너편 세포의 수용체에 결합한다.,축삭돌기 끝에 전기 신호가 도착한다.,신경전달물질을 받아들인 세포에서 막전위가 변한다.,시냅스틈으로 신경전달물질이 방출된다.,,,-,"축삭돌기 끝에 신호가 도착해야 신경전달물질이 방출돼요. 방출된 물질이 시냅스틈을 건너 수용체에 결합해야 상대 세포의 막전위가 변하죠. 어떤 신호는 다음 뉴런이 활동전위를 일으키기 쉽게 하고, 어떤 신호는 어렵게 해요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,커넥톰,,,,,,,,신경세포가 302개인 예쁜꼬마선충은 세포 사이의 연결이 모두 밝혀져 있다. 이처럼 신경세포의 연결을 한눈에 나타낸 지도를 ___(이)라고 한다.,"신경세포의 연결을 한눈에 나타낸 지도를 커넥톰이라고 해요. 신경세포가 302개인 예쁜꼬마선충의 연결 지도가 먼저 완성되었고, 이후 약 14만 개의 신경세포를 가진 성체 초파리 뇌의 전체 연결 지도도 발표되었어요. 사람 뇌 전체의 연결 지도를 완성하는 일은 아직 어려워요."
,,,6,중,사지선다 (복수),뇌의 부위와 그 기능을 옳게 짝지은 것을 모두 고르세요.,1,3,"소뇌는 자세와 균형, 운동 조절과 학습에 관여한다.",시상하부는 여러 감각 정보를 대뇌겉질로 중계한다.,뇌줄기는 호흡과 심장박동 같은 생명 유지 기능을 조절한다.,뒤통수엽은 몸의 감각과 공간 정보를 다룬다.,,,-,"여러 감각 정보를 대뇌겉질로 중계하는 곳은 시상이에요. 시상하부는 체온과 식욕, 호르몬 조절에 관여하죠. 몸의 감각과 공간 정보를 다루는 곳은 마루엽이고, 뒤통수엽은 시각 정보를 처리해요."
,,,7,중-상,순서배열,다음 문장은 뜨거운 물체에 손이 닿았을 때 일어나는 반사 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-가-라-나,,감각 신호가 척수로 전달된다.,운동신경세포에 전달된 명령으로 손을 떼는 반응이 시작된다.,뜨거운 물체에 손이 닿아 피부에서 감각 신호가 생긴다.,척수의 연합신경세포가 감각 신호를 운동신경세포로 넘긴다.,,,-,뜨거운 것에 손이 닿으면 감각 신호가 척수의 연합신경세포를 거쳐 운동신경세포로 전달돼요. 이런 신경 경로를 반사궁이라고 해요. 척수가 바로 처리하기 때문에 통증을 의식하기 전에도 손을 떼는 반응이 시작될 수 있어요.
생명,7-10) 인체,G. 내분비,1,하,인라인,혈액 속 호르몬에 반응하는 세포는 정해져 있습니다. 빈칸에 알맞은 말을 고르세요.,2,3,효소/수용체/항체,신경세포/분비세포/표적세포,,,,,"혈액을 타고 온몸을 도는 호르몬에 모든 세포가 반응하지는 않는다. 그 호르몬에 맞는 [1]이(가) 있는 세포만 신호를 받아들이는데, 이런 세포를 [2](이)라고 한다.","호르몬은 혈액을 타고 온몸을 돌지만 아무 세포나 반응하지는 않아요. 그 호르몬에 맞는 수용체를 가진 세포만 신호를 알아듣고, 이런 세포를 표적세포라고 불러요. 신호를 받아들일지는 보내는 쪽이 아니라 받는 쪽의 조건이 정하는 셈이에요."
,,,2,하,OX,침샘이나 소화샘처럼 관을 통해 분비물을 내보내는 방식도 내분비에 해당한다.,X,,O,X,,,,,-,관을 통해 분비물을 내보내는 방식은 외분비예요. 내분비는 분비관 없이 호르몬을 곧바로 혈액으로 내보내죠. 같은 분비라도 전달 경로가 서로 달라요.
,,,3,중,사지선다 (단수),부신에서 분비되는 에피네프린과 코르티솔을 비교한 설명으로 옳은 것은 무엇인가요?,1,,"에피네프린은 빠르게 작용하고, 코르티솔은 더 느리고 오래 작용한다.","에피네프린은 느리고 오래 작용하고, 코르티솔은 빠르게 작용한다.","두 호르몬은 작용하는 속도가 같고, 작용이 이어지는 시간도 같다.","두 호르몬은 모두 부신속질에서 분비되며, 위급한 순간에만 작용한다.",,,-,에피네프린은 부신속질에서 나와 위급하거나 긴장된 상황에서 빠르게 작용해요. 심장박동을 늘리고 몸이 에너지를 빠르게 동원하도록 하죠. 부신겉질에서 나오는 코르티솔은 더 느리고 오래 작용하면서 스트레스가 이어질 때 대사와 면역반응에 영향을 줘요.
,,,4,중-상,순서배열,다음 문장은 갑상샘호르몬의 분비가 조절되는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-라-가-나,,갑상샘자극호르몬의 자극을 받은 갑상샘이 갑상샘호르몬을 분비한다.,혈액 속 갑상샘호르몬의 농도가 올라가 시상하부와 뇌하수체의 활동이 억제된다.,시상하부가 뇌하수체에 호르몬 분비를 늘리라는 신호를 보낸다.,뇌하수체가 갑상샘자극호르몬을 만들어 혈액으로 분비한다.,,,-,시상하부에서 시작된 신호가 뇌하수체를 거쳐 갑상샘까지 이어져요. 그런데 갑상샘호르몬이 충분히 쌓이면 그 호르몬이 앞선 두 기관의 활동을 억제해 분비를 줄이죠. 결과가 처음의 신호를 약하게 만드는 이런 조절을 음성되먹임이라고 해요.
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,세크레틴,,,,,,,,윌리엄 베일리스와 어니스트 스털링은 소장 점막에서 만들어진 물질이 혈액을 타고 이자에 도달해 이자액 분비를 촉진한다는 사실을 확인했다. 신경을 끊어도 반응이 일어났던 이 물질을 ____(이)라고 한다.,소장 점막에서 만들어져 혈액을 타고 이자에 작용한 이 물질이 세크레틴이에요. 신경을 끊어도 반응이 일어났다는 점이 혈액을 통한 신호 전달을 보여 주었죠. 1905년 어니스트 스털링은 이처럼 혈액을 통해 다른 기관에 작용하는 물질을 호르몬이라고 부르자고 제안했어요.
,,,6,중,사지선다 (복수),몸의 여러 내분비기관을 잇는 시상하부와 뇌하수체에 대한 설명으로 옳은 것을 모두 고르세요.,2,4,뇌하수체는 신경섬유를 통해 각 내분비기관에 전기 신호를 보낸다.,시상하부는 몸 안팎에서 들어오는 정보를 바탕으로 호르몬 분비를 조절한다.,뇌하수체는 갑상샘과 부신이 내보낸 호르몬을 모아 두었다가 다시 내보낸다.,성장호르몬은 뇌하수체에서 분비되어 여러 조직의 성장을 촉진한다.,,,-,"시상하부는 뇌의 일부로, 몸 안팎에서 들어오는 정보를 바탕으로 여러 호르몬의 분비를 조절해요. 뇌하수체는 그 신호를 받아 갑상샘과 부신, 생식샘 같은 내분비기관에 다시 신호를 보내죠. 여러 조직의 성장을 촉진하는 성장호르몬도 뇌하수체에서 분비돼요."
,,,7,중-상,순서배열,다음 문장은 식사를 마친 뒤 혈당량이 조절되는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,분비된 인슐린이 혈액을 타고 여러 조직에 도달한다.,음식물에서 흡수된 포도당이 혈액으로 들어와 혈당량이 올라간다.,여러 조직이 포도당을 이용하거나 저장해 혈당량이 일정한 범위로 돌아온다.,혈당량이 올라간 것을 감지한 이자섬에서 인슐린이 분비된다.,,,-,"식사를 마치면 흡수된 포도당이 혈액으로 들어와 혈당량이 올라가요. 그러면 이자 속 이자섬에서 인슐린이 분비되고, 인슐린은 혈액을 타고 여러 조직에 닿아 포도당을 이용하거나 저장하도록 도와요. 몇 시간이 지나면 혈당량은 다시 일정한 범위로 돌아와요."
생명,7-10) 인체,H. 발생과 성장,1,하,인라인,다음은 사람의 수정란이 자궁에 자리 잡기까지의 과정을 설명한 것입니다. 빈칸에 알맞은 말을 고르세요.,2,3,감수분열/난할/분화,배란/분화/착상,,,,,"수정란은 세포가 충분히 자랄 틈 없이 분열을 거듭한다. 발생 초기의 이런 분열을 [1](이)라고 하는데, 이때 세포 수는 빠르게 늘지만 배 전체의 크기는 거의 커지지 않는다. 수정 후 닷새쯤 지나면 속이 빈 공 모양의 배반포가 되고, 이후 자궁벽에 [2]하기 시작한다.","난할은 발생 초기에 일어나는 특별한 세포분열이에요. 세포가 충분히 자랄 틈 없이 다음 분열이 이어지기 때문에, 세포 수는 빠르게 늘어도 배 전체의 크기는 거의 그대로예요. 큰 세포 하나가 작은 세포 여럿으로 나뉘는 셈이고, 이렇게 생긴 배반포가 자궁벽에 착상하면서 본격적인 발생이 이어져요."
,,,2,하,OX,배아의 중배엽에서 소화관과 허파의 안쪽을 덮는 조직이 주로 만들어진다.,X,,O,X,,,,,-,"소화관과 허파의 안쪽을 덮는 조직은 내배엽에서 만들어져요. 중배엽에서는 뼈와 근육, 심장과 혈관 등이 생기고, 외배엽에서는 피부의 표피와 신경계가 생겨요. 처음에는 비슷해 보이던 세포들이 어느 배엽에 자리 잡느냐에 따라 서로 다른 길을 걷기 시작해요."
,,,3,중,사지선다 (단수),사람의 손은 발생 초기에 손가락 사이가 붙어 있는 모양입니다. 이후 손가락이 각각 분리되는 이유는 무엇인가요?,4,,손가락뼈가 빠르게 자라면서 사이의 조직을 밀어내기 때문이다.,손가락 사이에서만 세포분열이 멈추어 그 부분이 자라지 않기 때문이다.,손가락 사이의 세포가 다른 부위로 옮겨 가 자리를 비우기 때문이다.,손가락 사이의 일부 세포에서 세포자살이 일어나기 때문이다.,,,-,"손은 처음부터 손가락이 갈라진 모양으로 생기지 않아요. 발생 초기에는 손가락 사이가 붙어 있다가, 그 사이의 일부 세포에서 세포자살이 일어나면서 손가락이 하나씩 분리돼요. 몸의 형태는 세포를 늘리는 일과 없애는 일이 함께 작용해 만들어져요."
,,,4,중-상,순서배열,다음 문장은 거의 같은 DNA를 가진 세포들이 서로 다른 세포로 갈라지는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,다-가-라-나,,각 세포가 놓인 자리에 따라 서로 다른 세기의 신호를 받는다.,같은 수정란에서 나온 세포들이 서로 다른 구조와 기능을 갖추게 된다.,배 안에서 일부 신호물질이 부위에 따라 다른 농도로 분포한다.,세포가 받은 신호의 종류와 세기에 따라 서로 다른 유전자가 발현된다.,,,-,"같은 수정란에서 나온 세포들은 거의 같은 DNA를 가지고 있어요. 그런데도 서로 달라지는 것은 놓인 자리마다 받는 신호가 다르고, 그에 따라 발현되는 유전자가 달라지기 때문이에요. 유전정보가 같아도 어떻게 쓰이느냐에 따라 어떤 세포는 신경세포가 되고 어떤 세포는 근육세포가 돼요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,성장판,,,,,,,,"팔다리뼈의 양끝에는 뼈를 길게 자라게 하는 부위가 있다. 이곳의 연골세포가 늘어나고 뼈로 바뀌면서 뼈가 길어진다. 사춘기 이후 그 부위가 닫히면 뼈는 더 이상 길어지지 않는데, 이를 ___(이)라고 한다.","성장판은 팔다리뼈의 양끝에 있는 부위예요. 이곳의 연골세포가 늘어나고 뼈로 바뀌면서 뼈가 길어져요. 성장호르몬을 비롯한 여러 호르몬과 영양 상태가 이 과정에 영향을 주고, 사춘기 이후 성장판이 닫히면 뼈가 길이 방향으로 자라는 것도 멈춰요."
,,,6,중,사지선다 (복수),줄기세포에 대한 설명으로 옳은 것을 모두 고르세요.,2,3,성인의 몸에는 남아 있지 않고 발생 초기에만 존재한다.,스스로 증식하면서 다른 종류의 세포로 분화할 수 있다.,분화를 마친 세포에 유전자를 도입해 만들어 낼 수도 있다.,발생이 진행될수록 분화할 수 있는 세포의 범위가 넓어진다.,,,-,"줄기세포는 스스로 증식하면서 다른 종류의 세포로 분화할 수 있는 세포예요. 발생이 진행될수록 선택할 수 있는 범위는 오히려 좁아지고, 성인의 몸에도 골수의 조혈줄기세포처럼 줄기세포가 남아 있어요. 2006년 야마나카 신야는 분화한 생쥐의 피부세포에 몇 가지 유전자를 넣어 유도만능줄기세포를 만들어 냈어요."
