분과,중단원,아티클,문항 번호,난이도,퀴즈 유형,문제,정답 1,정답 2,보기 1,보기 2,보기 3,보기 4,보기 5,보기 6,예문,정답해설
,,,3,중,사지선다 (단수),식물세포는 분열의 마지막 단계에서 어떤 방식으로 둘로 나뉘나요?,3,,세포막이 가운데로 오므라들며 하나의 세포가 둘로 갈라진다,세포벽이 녹아 사라진 자리에서 두 딸세포가 떨어져 나온다,가운데에 생긴 세포판이 바깥쪽으로 자라 세포막과 이어진다,염색체가 응축되지 않은 상태로 세포질만 둘로 나뉜다,,,-,"동물세포는 세포막이 가운데로 오므라들며 둘로 갈라져요. 하지만 단단한 세포벽이 있는 식물세포에서는 가운데에 세포판이 생기고, 이 세포판이 바깥쪽으로 자라 세포막과 이어지면서 두 딸세포 사이의 새로운 경계를 만들어요. 나누는 방식은 달라도 복제된 염색체를 두 딸세포에 나누어 주는 원리는 같답니다."
,,,4,중-상,순서배열,다음 문장은 체세포분열이 진행되는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-가-라-나,,세포 양쪽에서 뻗은 미세소관이 세포 중앙에 늘어선 염색체에 연결된다,세포질이 나뉘면서 하나의 세포가 두 개의 딸세포가 된다,느슨한 염색질 상태의 DNA가 굵고 짧은 염색체로 응축된다,복제된 두 염색분체가 서로 반대쪽으로 갈라진다,,,-,느슨하게 풀려 있던 염색질이 굵고 짧은 염색체로 응축되어야 미세소관이 붙잡을 개별 염색체가 생겨요. 미세소관이 제대로 연결되어야 복제된 두 염색분체를 서로 반대쪽으로 갈라놓을 수 있고요. 염색체가 양쪽으로 나뉜 뒤에 세포질이 나뉘어야 두 딸세포가 각각 온전한 유전정보를 갖게 돼요.
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,텔로미어,,,,,,,,"염색체 끝에는 같은 서열이 여러 번 되풀이되는 구간이 있다. 이 구간은 염색체 끝이 손상되거나 서로 붙는 것을 막는데, 이를 ____(이)라고 한다.","텔로미어는 염색체 끝을 보호하는 반복 서열이에요. 많은 체세포에서는 분열이 반복될수록 텔로미어가 짧아지고, 지나치게 짧아지면 세포는 더 이상 분열하지 않거나 기능이 달라질 수 있어요. 다만 텔로미어 단축이 개체의 노화 전체를 혼자 결정하는 시계는 아니에요."
,,,6,중,사지선다 (복수),몸속 세포의 분열과 교체에 대한 설명으로 옳은 것을 모두 고르세요.,1,4,장의 안쪽을 덮는 세포처럼 자주 손상되는 세포는 빠르게 교체된다,몸의 모든 세포가 똑같은 속도로 분열해야 몸의 형태가 유지된다,피부와 혈액은 줄기세포 없이 성숙한 세포끼리 나뉘어 보충된다,성숙한 신경세포나 심장근육세포는 분열 능력이 매우 제한적이다,,,-,"같은 몸 안에서도 조직마다 교체 속도가 달라요. 자주 손상되는 장의 안쪽 세포는 빠르게 교체되고, 피부와 혈액은 줄기세포에서 생성된 새로운 세포로 보충돼요. 반면 성숙한 신경세포나 심장근육세포는 분열 능력이 매우 제한적이에요. 몸의 형태가 유지되는 것은 모든 세포가 똑같이 분열해서가 아니라, 조직마다 필요한 속도로 분열과 교체가 조절되기 때문이에요."
,,,7,중-상,순서배열,다음 문장은 세포가 손상을 확인하고 대응하는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-다-가,,손상을 고치기 어려우면 세포자살이 일어나 문제가 있는 세포의 증식이 차단된다,세포는 세포주기의 주요 지점에서 DNA 복제가 제대로 끝났는지 확인한다,세포주기가 멈춘 동안 세포는 손상된 부분을 수리하려고 시도한다,복제나 염색체 연결에서 문제가 발견되면 세포주기의 진행이 늦춰지거나 멈춘다,,,-,"세포주기의 주요 지점에서 확인이 이루어져야 문제를 발견할 수 있어요. 문제가 발견되어야 진행을 늦추거나 멈출 이유가 생기고, 진행이 멈춰야 손상을 수리할 시간이 확보돼요. 수리를 시도해 봐야 고치기 어려운 손상인지 판정되고, 그때 세포자살로 문제가 있는 세포의 증식을 막아요."
생명,7-6) 세포분열과 유전,B. 감수분열,1,하,인라인,다음은 감수분열의 두 단계에서 일어나는 일을 설명한 것입니다. 빈칸에 들어갈 알맞은 말을 고르세요.,2,3,자매 염색분체/상동염색체/교차점,극체/상동염색체/자매 염색분체,,,,,"감수 1분열에서는 같은 번호끼리 짝을 이룬 [1](이)가 서로 다른 세포로 갈라진다. 이어지는 감수 2분열에서는 복제되어 붙어 있던 [2](이)가 갈라지는데, 이 과정은 체세포분열과 비슷하다.","감수 1분열에서는 같은 번호끼리 짝을 이룬 상동염색체가 서로 다른 세포로 갈라져요. 이때 염색체 수가 46개에서 23개로 줄어 이미 반수체가 된답니다. 감수 2분열에서는 복제되어 붙어 있던 자매 염색분체가 갈라지지만, 염색체 수는 더 줄지 않아요."
,,,2,하,OX,"감수분열에서는 DNA가 두 번 복제되고 세포도 두 번 나뉘어, 최종적으로 네 개의 세포가 생성된다.",X,,O,X,,,,,-,"감수분열에서 DNA는 한 번만 복제돼요. 그 뒤 세포가 두 번 연달아 나뉘기 때문에 네 개의 세포가 생성된답니다. 복제는 한 번, 분열은 두 번이라는 점이 체세포분열과 다른 큰 특징이에요."
,,,3,중,사지선다 (단수),감수 1분열 초기에 나란히 붙은 상동염색체 사이에서 염색분체의 일부 구간이 맞바뀝니다. 이때 일어나는 일로 옳은 것은 무엇인가요?,4,,상동염색체 쌍이 서로 다른 세포로 갈라진다,붙어 있던 자매 염색분체가 서로 분리된다,염색체가 하나 많거나 적은 생식세포가 생성된다,한 염색체 안에 어머니 쪽과 아버지 쪽 정보가 함께 놓인다,,,-,교차는 어머니 쪽 염색체와 아버지 쪽 상동염색체가 나란히 붙어 일부 구간을 맞바꾸는 일이에요. 그래서 염색체 하나 안에 양쪽 정보가 함께 놓이게 된답니다. 사람의 감수분열 한 번에 교차는 수십 곳에서 일어나는 것으로 관찰돼요.
,,,4,중-상,순서배열,다음 문장은 감수분열의 오류가 염색체 수가 다른 개체로 이어지는 과정입니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,나-가-라-다,,염색체가 하나 많거나 적은 생식세포가 생성된다,감수분열에서 상동염색체나 염색분체가 제대로 갈라지지 않는다,21번 염색체가 세 개인 다운증후군처럼 염색체 수가 다른 개체가 태어난다,염색체 수가 다른 생식세포가 정상 생식세포와 수정된다,,,-,"감수분열에서 상동염색체나 염색분체가 제대로 갈라지지 않는 것을 염색체비분리현상이라고 해요. 그러면 염색체가 하나 많거나 적은 생식세포가 생기고, 그 생식세포가 수정되면 염색체 수가 정상과 다른 개체가 된답니다. 21번 염색체가 세 개인 다운증후군이 그런 경우예요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,독립 분배,,,,,,,,"감수 1분열에서 상동염색체 쌍이 갈라질 때, 어머니 쪽과 아버지 쪽 가운데 어느 것이 어느 세포로 갈지는 쌍마다 따로 정해진다. 사람은 23쌍이 각각 두 가지 경우를 가지므로 약 838만 가지 조합이 생기며, 이러한 방식을 __ __(이)라고 한다.","독립 분배는 상동염색체 쌍마다 어느 쪽이 어느 세포로 갈지가 따로 정해지는 것을 말해요. 사람은 23쌍이 각각 두 가지 경우를 가지므로 2의 23제곱, 약 838만 가지 조합이 생긴답니다. 여기에 교차로 만들어지는 조합까지 더해지면 다양성은 훨씬 커져요."
,,,6,중,사지선다 (복수),감수분열이 유성생식에서 하는 일로 옳은 것을 모두 고르세요.,1,3,이미 있는 변이를 세대마다 새로운 조합으로 배열한다,어버이의 유전정보를 그대로 복제해 자손에게 전달한다,생식세포에 어버이 유전정보의 절반만 담기게 한다,집단에 없던 변이를 새로 만들어 공급한다,,,-,"감수분열은 유전정보를 절반만 담은 생식세포를 만들고, 그 과정에서 변이를 새로운 조합으로 배열해요. 없던 변이를 새로 만드는 일은 돌연변이가 맡는답니다. 이 둘이 함께 작동해 진화의 재료가 마련돼요."
,,,7,중-상,순서배열,다음 문장은 감수분열이 만든 유전적 다양성이 집단의 변화로 이어지는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,가-다-라-나,,감수분열로 유전자 조합이 서로 다른 생식세포가 여러 가지 생성된다,살아남는 정도의 차이가 여러 세대에 걸쳐 쌓여 집단의 유전변이 비율이 달라진다,조합이 서로 다른 정자와 난자가 만나 유전정보가 저마다 다른 개체가 태어난다,환경이 달라지면 여러 변이 가운데 일부가 새로운 조건에서 살아남아 번식한다,,,-,감수분열이 만든 다양한 조합이 수정으로 만나면 유전정보가 저마다 다른 개체가 태어나요. 자연선택이 작동하려면 먼저 이런 차이가 있어야 한답니다. 한 세대의 차이는 작지만 여러 세대에 걸쳐 쌓이면 집단의 유전변이 비율이 달라져요.
생명,7-6) 세포분열과 유전,C. 유전 패턴,1,하,인라인,다음은 유전 현상을 설명할 때 쓰는 두 가지 용어입니다. 빈칸에 들어갈 알맞은 말을 고르세요.,1,2,표현형/순종/유전변이,연관/유전자형/형질,,,,,완두의 둥근 씨와 주름진 씨처럼 겉으로 드러나는 형질을 [1](이)라고 한다. 이와 달리 개체가 부모에게서 하나씩 받아 지니는 대립유전자의 조합은 [2](이)라고 부른다.,"겉으로 드러나는 모습이 표현형이고, 그 모습을 만들어 내는 대립유전자의 조합이 유전자형이에요. 잡종끼리 교배한 다음 세대에서 표현형의 비는 3:1이지만 유전자형의 비는 1:2:1로 나뉘어요. 그래서 표현형이 같아도 유전자형은 다를 수 있답니다."
,,,2,하,OX,사람의 키처럼 여러 유전자가 함께 영향을 주는 형질은 자손에서 몇 가지 뚜렷한 범주로 나뉘어 나타난다.,X,,O,X,,,,,-,"키나 피부색처럼 여러 유전자가 함께 영향을 주는 형질은 몇 가지 범주로 딱 나뉘지 않아요. 사람의 키에는 수천 개에 이르는 유전변이가 관여하고, 영양과 건강 상태 같은 환경도 함께 작용해요. 그래서 이런 형질은 연속적인 차이로 나타난답니다."
,,,3,중,사지선다 (단수),그레고어 멘델은 완두의 씨 모양과 색깔을 함께 추적했습니다. 두 번째 세대에서 네 가지 조합이 약 9:3:3:1로 나타난 결과가 뜻하는 것은 무엇인가요?,4,,두 형질의 유전자가 같은 염색체에 가까이 붙어 함께 전달된다.,두 형질이 물감처럼 섞여 자손에서 중간 형질로 나타난다.,두 형질 가운데 한쪽 형질이 다른 쪽 형질을 완전히 가린다.,두 형질의 대립유전자가 서로 영향을 주지 않고 생식세포에 들어간다.,,,-,씨 모양과 색깔을 함께 살펴보니 두 번째 세대에서 네 가지 조합이 약 9:3:3:1로 나타났어요. 서로 다른 유전자 쌍의 대립유전자가 생식세포로 들어갈 때 서로 영향을 주지 않고 조합된다는 뜻이에요. 이 규칙을 독립의 법칙이라고 불러요.
,,,4,중-상,순서배열,다음 문장은 자손 세대에서 형질의 비율이 정해지는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,나-라-가-다,,수정으로 암수 생식세포가 만나면서 대립유전자가 다시 한 쌍을 이룬다.,개체는 한 형질에 관한 대립유전자를 부모에게서 하나씩 받아 한 쌍으로 지닌다.,자손 세대에서 겉으로 드러나는 형질이 일정한 비율로 나뉘어 나타난다.,생식세포가 생성될 때 한 쌍의 대립유전자가 하나씩 갈라져 들어간다.,,,-,"한 쌍으로 지닌 대립유전자가 생식세포를 만들 때 하나씩 갈라지는 것이 분리의 법칙이에요. 갈라진 대립유전자는 수정에서 다시 짝을 이루고, 그 짝에 따라 자손의 형질이 정해져요. 그레고어 멘델이 본 3:1이라는 숫자의 의미가 바로 이것이었어요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,불완전우성,,,,,,,,분꽃에서 빨간 꽃과 흰 꽃을 교배하면 자손에서 분홍 꽃이 나타난다. 두 대립유전자 가운데 어느 쪽도 상대를 가리지 못해 중간 형질이 드러나는 이러한 경우를 _____(이)라고 한다.,분꽃의 분홍 꽃처럼 어느 대립유전자도 상대를 완전히 가리지 못하는 경우를 불완전우성이라고 해요. 완두의 씨 모양처럼 3:1로 딱 나뉘지 않고 중간 형질이 나타나죠. 그레고어 멘델이 완두에서 찾은 법칙만으로는 설명되지 않는 유전 방식이에요.
,,,6,중,사지선다 (복수),X염색체의 열성 대립유전자와 관련된 형질에 대한 설명으로 옳은 것을 모두 고르세요.,3,4,여성보다 남성에게서 더 드물게 나타나는 경향이 있다.,하나의 유전자에 세 종류 이상의 대립유전자가 있어 나타난다.,남성은 X염색체를 하나만 가져 그 대립유전자의 영향을 받는다.,적록색맹과 혈우병이 대표적인 사례에 해당한다.,,,-,"여성은 보통 X염색체를 두 개 가지고, 남성은 X염색체와 Y염색체를 하나씩 가져요. 남성은 X염색체가 하나뿐이라 그 위에 있는 열성 대립유전자의 영향을 그대로 받아요. 적록색맹이나 혈우병이 남성에게서 더 흔하게 나타나는 이유예요."
,,,7,중-상,순서배열,다음 문장은 그레고어 멘델이 완두로 진행한 교배 실험의 과정입니다. 실험이 진행되는 순서대로 배열하세요.,다-가-라-나,,교배로 얻은 첫 자손이 모두 둥근 씨로 나타난다.,두 번째 자손에서 둥근 씨와 주름진 씨가 약 3:1로 나타난다.,순종 둥근 씨 완두와 순종 주름진 씨 완두를 교배한다.,둥근 씨로 나타난 첫 자손끼리 서로 교배한다.,,,-,그레고어 멘델은 순종끼리 교배해 얻은 첫 자손이 모두 둥근 씨인 것을 확인했어요. 그 자손끼리 다시 교배하자 사라진 듯했던 주름진 씨가 약 3:1의 비로 다시 나타났죠. 이 숫자에서 형질을 결정하는 것이 낱개의 단위로 전달된다는 규칙을 찾아냈어요.
생명,7-7) 진화,A. 진화의 힘,1,하,인라인,다음은 생물의 유전적 구성이 달라지는 과정을 설명한 것입니다. 빈칸에 들어갈 말을 고르세요.,2,1,세포/집단/유전자,진화/적응/성선택,,,,,생물은 살아가는 동안 스스로 유전적 구성을 바꾸지 않는다. 세대를 거치며 유전적 구성이 달라지는 것은 개체 하나가 아니라 [1](이)다. 이렇게 쌓이는 변화를 [2](이)라고 한다.,"진화는 개체 하나에게 일어나는 변화가 아니에요. 세대를 거치며 집단의 유전적 구성이 달라지는 과정이랍니다. 세균 한 마리는 진화하지 않고, 진화하는 것은 세균 집단이에요."
,,,2,하,OX,"한 집단의 개체가 다른 집단으로 이동해 번식하더라도, 그 개체가 지닌 대립유전자는 새 집단의 유전적 구성에 영향을 주지 않는다.",X,,O,X,,,,,-,집단 사이의 이동도 유전적 구성을 바꾸는 힘이에요. 개체가 다른 집단으로 옮겨 가 번식하면 그 개체가 지닌 대립유전자도 함께 들어오죠. 이렇게 유전적 구성이 달라지는 것을 유전자흐름이라고 불러요.
,,,3,중,사지선다 (단수),"재난으로 집단의 크기가 급격히 줄어든 뒤, 살아남은 소수의 개체가 지닌 변이가 집단 전체에 크게 퍼졌습니다. 이 변이가 생존에 특별히 유리하지 않았다면, 이러한 변화를 일으킨 힘은 무엇인가요?",3,,돌연변이,유전자흐름,유전적 부동,자연선택,,,-,"유전적 부동은 유리하고 불리한 것과 관계없이 우연 때문에 변이의 비율이 달라지는 현상이에요. 특히 작은 집단에서 영향이 크답니다. 재난으로 집단이 급격히 줄거나 소수의 개체가 새 지역에 정착하면, 남은 개체들이 지닌 변이가 집단에 크게 퍼질 수 있어요."
,,,4,중-상,순서배열,다음 문장은 집단에 새로운 유전변이가 생기는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,나-라-가-다,,염기서열의 변화가 다음 세대로 전달되어 집단의 새로운 유전변이가 된다.,DNA가 복제되는 동안 오류가 생기거나 DNA가 손상된다.,새로 생긴 유전변이가 세대를 거치며 집단에서 사라지거나 퍼진다.,고쳐지지 않은 오류나 손상이 그대로 남아 염기서열에 변화가 생긴다.,,,-,"새로운 유전변이는 돌연변이에서 시작돼요. DNA 복제 과정의 오류나 손상이 그대로 남으면 염기서열이 달라지고, 그 변화가 다음 세대로 전달되면 집단의 새로운 변이가 되죠. 대부분은 큰 영향을 주지 않지만 일부는 세대를 거치며 사라지거나 퍼진답니다."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,현대 종합설,,,,,,,,"자연선택과 멘델의 유전학, 그리고 집단 안에서 유전변이가 어떻게 변하는지를 다루는 수학이 1930~1940년대에 하나의 틀로 합쳐졌다. 이 틀을 __ ___(이)라고 한다.",다윈은 변이가 어떤 방식으로 자손에게 전달되는지를 풀지 못했어요. 그 답의 한 축을 찾고 있던 멘델의 유전학이 자연선택과 하나로 이어지기까지는 반세기가 걸렸죠. 이렇게 합쳐진 틀이 현대 종합설이에요.
,,,6,중,사지선다 (복수),자연선택에 대한 설명으로 옳은 것을 모두 고르세요.,2,4,자연선택은 집단에서 가장 강한 개체를 남기는 과정이다.,환경이 달라지면 한때 유리했던 형질이 불리해질 수 있다.,자연선택으로 일어나는 진화는 언제나 적응으로 이어진다.,번식 성공의 차이에서 작용하는 성선택도 자연선택의 한 형태다.,,,-,"자연선택에서 중요한 것은 강함이 아니에요. 주어진 환경에서 어떤 형질이 생존과 번식에 영향을 주는지가 중요할 뿐이라, 환경이 달라지면 한때 유리했던 형질이 불리해지기도 하죠. 짝을 얻는 성공의 차이에서 작용하는 성선택도 자연선택의 한 형태이고, 진화가 언제나 적응으로 이어지는 것도 아니랍니다."
,,,7,중-상,순서배열,다음 문장은 세균 집단에서 항생제 내성이 퍼지는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,다-라-가-나,,살아남은 세균이 증식하면서 집단에서 내성 변이의 비율이 높아진다.,여러 항생제가 잘 듣지 않는 세균 감염을 어렵지 않게 만나게 된다.,세균 집단 안에 항생제를 견딜 수 있는 변이를 가진 개체가 존재한다.,항생제가 있는 환경에서 내성 변이를 가진 세균이 상대적으로 더 많이 살아남는다.,,,-,세균이 약을 견디는 법을 배운 것이 아니에요. 집단에 이미 있거나 새로 생긴 변이 가운데 항생제를 견디는 변이를 가진 세균이 더 많이 살아남아 증식한 것이죠. 항생제를 쓰는 동안 그 변이의 비율이 점점 높아지면서 메티실린 내성 황색포도알균 같은 세균을 만나게 된 거예요.
생명,7-7) 진화,B. 종분화,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-7) 진화,C. 생물 다양성,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-8) 생물의 다양성,A. 바이러스,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-8) 생물의 다양성,B. 원핵 생물,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-8) 생물의 다양성,C. 진핵 생물,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-9) 식물,A. 식물 구조,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-9) 식물,B. 식물 생식,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-9) 식물,C. 식물 신호,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-10) 인체,A. 소화,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-10) 인체,B. 순환,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-10) 인체,C. 호흡,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-10) 인체,D. 배설,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-10) 인체,E. 면역,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-10) 인체,F. 신경,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-10) 인체,G. 내분비,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-10) 인체,H. 발생과 성장,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-10) 인체,I. 노화와 죽음,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-11) 생태계,A. 개체군과 군집,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-11) 생태계,B. 행동 생태,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
생명,7-11) 생태계,C. 에너지 흐름과 물질 순환,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
